id,type_of_shot,frame_count,kpt_12_x,kpt_12_y,kpt_11_x,kpt_11_y,kpt_14_x,kpt_14_y,kpt_13_x,kpt_13_y,kpt_16_x,kpt_16_y,kpt_15_x,kpt_15_y,kpt_24_x,kpt_24_y,kpt_23_x,kpt_23_y
user_video,smash,0,0.47584426403045654,0.25389763712882996,0.47399842739105225,0.34821680188179016,0.5195574164390564,0.235683873295784,0.512733519077301,0.38256603479385376,0.5545938611030579,0.2287285327911377,0.526863694190979,0.37892845273017883,0.5578879117965698,0.28638315200805664,0.5545598268508911,0.3364313542842865
user_video,smash,1,0.47586748003959656,0.2534974217414856,0.47340530157089233,0.3471643924713135,0.5194893479347229,0.23545438051223755,0.5106238722801208,0.3808133602142334,0.5545874834060669,0.22836855053901672,0.5268553495407104,0.37899696826934814,0.5570674538612366,0.286175012588501,0.5535659193992615,0.33546483516693115
user_video,smash,2,0.4759064018726349,0.253264844417572,0.4729454815387726,0.34638482332229614,0.519123375415802,0.23545590043067932,0.5095526576042175,0.37974509596824646,0.5534065961837769,0.2283082902431488,0.5267993807792664,0.379014790058136,0.5564869046211243,0.28617599606513977,0.552946925163269,0.3351052701473236
user_video,smash,3,0.4759434461593628,0.2531532347202301,0.4726076126098633,0.34611475467681885,0.5187292695045471,0.23576371371746063,0.5085767507553101,0.3794204294681549,0.5523338913917542,0.2282894402742386,0.5258609652519226,0.380001425743103,0.556270182132721,0.2862318456172943,0.5526710152626038,0.3349390923976898
user_video,smash,4,0.4759555757045746,0.25310948491096497,0.4722677171230316,0.3459596037864685,0.518432080745697,0.23604412376880646,0.5076829791069031,0.3793850243091583,0.5518286824226379,0.22827817499637604,0.5242887139320374,0.3813978433609009,0.5562312006950378,0.28634271025657654,0.5526352524757385,0.33486518263816833
user_video,smash,5,0.4759830832481384,0.25307679176330566,0.47221171855926514,0.3460240066051483,0.5181445479393005,0.23630957305431366,0.50792396068573,0.3795695900917053,0.5505989193916321,0.22828297317028046,0.5235908627510071,0.3822961449623108,0.5561978816986084,0.2864300012588501,0.5526524186134338,0.33487218618392944
user_video,smash,6,0.47598424553871155,0.253015398979187,0.47222813963890076,0.34637129306793213,0.5177913308143616,0.23650996387004852,0.5081493854522705,0.3799639344215393,0.5494544506072998,0.22836242616176605,0.5231768488883972,0.38264918327331543,0.555941641330719,0.2865963876247406,0.5525050759315491,0.33515459299087524
user_video,smash,7,0.4759921729564667,0.25297197699546814,0.47224175930023193,0.3466948866844177,0.5176377892494202,0.236633762717247,0.5083000063896179,0.38042151927948,0.5491874814033508,0.22834934294223785,0.5228902101516724,0.38303130865097046,0.5557834506034851,0.28680920600891113,0.5523888468742371,0.33563143014907837
user_video,smash,8,0.47599509358406067,0.25296974182128906,0.47225409746170044,0.3472043573856354,0.5175682306289673,0.23687134683132172,0.508360743522644,0.3810707628726959,0.5488908290863037,0.22832927107810974,0.5224010944366455,0.38353395462036133,0.5555953979492188,0.28699004650115967,0.5522657632827759,0.3360900282859802
user_video,smash,9,0.47599950432777405,0.25304439663887024,0.47233152389526367,0.3479260504245758,0.5175821185112,0.2371567338705063,0.5090720653533936,0.38136428594589233,0.5489744544029236,0.22828249633312225,0.5224103927612305,0.38513481616973877,0.5556034445762634,0.2872847318649292,0.5522785186767578,0.33655276894569397
