id,type_of_shot,frame_count,kpt_12_x,kpt_12_y,kpt_11_x,kpt_11_y,kpt_14_x,kpt_14_y,kpt_13_x,kpt_13_y,kpt_16_x,kpt_16_y,kpt_15_x,kpt_15_y,kpt_24_x,kpt_24_y,kpt_23_x,kpt_23_y
user_video,smash,44,0.5169405937194824,0.5072342753410339,0.4962291121482849,0.5380958914756775,0.5414943695068359,0.5046588778495789,0.5020874738693237,0.561873733997345,0.5414235591888428,0.5303953886032104,0.512594997882843,0.5543081760406494,0.5330458879470825,0.599496603012085,0.5230242013931274,0.6093500852584839
user_video,smash,45,0.5170573592185974,0.5145774483680725,0.4942074418067932,0.543573796749115,0.5413781404495239,0.5255053639411926,0.5007855296134949,0.5759444236755371,0.5465186238288879,0.5431326031684875,0.50823974609375,0.5590463876724243,0.5331264138221741,0.6037927269935608,0.5197837352752686,0.6162354350090027
user_video,smash,46,0.5173166990280151,0.5220030546188354,0.4935186207294464,0.5474389791488647,0.538317859172821,0.543836772441864,0.49860209226608276,0.5882362723350525,0.5476739406585693,0.5573904514312744,0.505100667476654,0.5692193508148193,0.5327085852622986,0.6067298650741577,0.5182621479034424,0.6202298402786255
user_video,smash,47,0.5173447728157043,0.523308277130127,0.4928584694862366,0.5467851161956787,0.5374434590339661,0.5499262809753418,0.4969940185546875,0.5899326205253601,0.5488319396972656,0.5675510168075562,0.5016706585884094,0.5709004998207092,0.5326529741287231,0.6063759922981262,0.5182116627693176,0.617667019367218
user_video,smash,48,0.5177441835403442,0.5206382274627686,0.49177834391593933,0.5425867438316345,0.5369126200675964,0.5526019930839539,0.49556195735931396,0.5849735140800476,0.5473819375038147,0.5764564275741577,0.5013746619224548,0.5765314102172852,0.5324531197547913,0.6020232439041138,0.516870379447937,0.6142736673355103
user_video,smash,49,0.5177541971206665,0.5186432003974915,0.49058249592781067,0.5397610068321228,0.534648060798645,0.552834153175354,0.494802862405777,0.5826539397239685,0.5457989573478699,0.5784708857536316,0.5008777379989624,0.5778982639312744,0.5320718884468079,0.5989394783973694,0.5151259899139404,0.6108178496360779
user_video,smash,50,0.5177944302558899,0.5162515640258789,0.490102082490921,0.5393186211585999,0.5330554842948914,0.5510717034339905,0.49397358298301697,0.5805703997612,0.5467684268951416,0.5750091075897217,0.5014206171035767,0.5783836245536804,0.5303162336349487,0.5981630086898804,0.5133935213088989,0.6087123155593872
user_video,smash,51,0.5171183347702026,0.5116274952888489,0.4894612431526184,0.536274790763855,0.5319061875343323,0.5474852323532104,0.4933083951473236,0.5783020853996277,0.5478925704956055,0.5702332258224487,0.5022198557853699,0.5778864026069641,0.5283408164978027,0.5963019728660583,0.511814534664154,0.6075274348258972
user_video,smash,52,0.5170181393623352,0.5100884437561035,0.4896607995033264,0.5340191721916199,0.5321887731552124,0.5469798445701599,0.4928641617298126,0.5756732821464539,0.5526653528213501,0.5684155225753784,0.5001369714736938,0.5847716927528381,0.5265249013900757,0.5954175591468811,0.5104436874389648,0.6070213913917542
user_video,smash,53,0.5171059370040894,0.508777916431427,0.48992669582366943,0.5313963890075684,0.5326016545295715,0.5447882413864136,0.4919864237308502,0.574055016040802,0.5537861585617065,0.563079297542572,0.49961140751838684,0.5799890756607056,0.5245978832244873,0.5950323939323425,0.5086740255355835,0.6066933870315552
user_video,smash,54,0.5169206261634827,0.5089765787124634,0.4899247884750366,0.5304607152938843,0.532849907875061,0.5433157682418823,0.49224796891212463,0.5733604431152344,0.55521559715271,0.5605708360671997,0.5005586743354797,0.5784626007080078,0.5233340859413147,0.5947592854499817,0.5069429278373718,0.6063063740730286
user_video,smash,55,0.5158798098564148,0.5099595189094543,0.4899529218673706,0.5293441414833069,0.5328031182289124,0.5423671007156372,0.49511444568634033,0.5642558932304382,0.5559815168380737,0.5561047792434692,0.5033105611801147,0.574609100818634,0.5212246179580688,0.594973087310791,0.5055316090583801,0.6063491106033325
user_video,smash,56,0.5148985981941223,0.5122861266136169,0.48970893025398254,0.5270848870277405,0.5326705574989319,0.5418914556503296,0.497367262840271,0.5592862367630005,0.5554695129394531,0.5508402585983276,0.506087064743042,0.5728970170021057,0.5190833806991577,0.5951739549636841,0.5035554766654968,0.6062802076339722
user_video,smash,57,0.5140125155448914,0.5152432918548584,0.4896398186683655,0.5259576439857483,0.5323014855384827,0.5417608618736267,0.4973421096801758,0.5578909516334534,0.5547459125518799,0.5472707152366638,0.5046097040176392,0.5716564059257507,0.5165155529975891,0.5950583815574646,0.5015029311180115,0.6045880317687988
user_video,smash,58,0.5135900974273682,0.5163136720657349,0.48931992053985596,0.5247130990028381,0.5310303568840027,0.5408418774604797,0.4966121315956116,0.5543085336685181,0.5539456009864807,0.5442684292793274,0.5045909285545349,0.5701289772987366,0.5144408345222473,0.5958623886108398,0.49937623739242554,0.6043692231178284
user_video,smash,59,0.5129587054252625,0.5168916583061218,0.4885154068470001,0.5230682492256165,0.5293649435043335,0.5406864285469055,0.4952119290828705,0.5481242537498474,0.5535007119178772,0.5442620515823364,0.5003135800361633,0.5517809987068176,0.5126231908798218,0.5951616764068604,0.4971977472305298,0.6014822125434875
user_video,smash,60,0.5113766193389893,0.5165176391601562,0.48716461658477783,0.5220964550971985,0.5277186036109924,0.5404807329177856,0.4941936731338501,0.551537811756134,0.5522226691246033,0.545367419719696,0.5004541277885437,0.5653703808784485,0.5112482905387878,0.5917549729347229,0.4955301284790039,0.596901535987854
user_video,smash,61,0.509446918964386,0.5130026340484619,0.4853793978691101,0.5185543298721313,0.5242915749549866,0.5404415130615234,0.4894143342971802,0.5516107082366943,0.5477131009101868,0.5495519638061523,0.49602052569389343,0.5665706396102905,0.5098881125450134,0.5871789455413818,0.4940449893474579,0.590689480304718
user_video,smash,62,0.5097253322601318,0.5077034831047058,0.48428013920783997,0.5148999094963074,0.5229909420013428,0.5403037071228027,0.48464351892471313,0.5518265962600708,0.5445222854614258,0.554921567440033,0.4916432797908783,0.5657357573509216,0.5086864829063416,0.581327497959137,0.4929766356945038,0.5827323198318481
user_video,smash,63,0.5096887350082397,0.5052627921104431,0.4834403395652771,0.5123501420021057,0.5214952826499939,0.5401875376701355,0.48148301243782043,0.5504872798919678,0.5413820743560791,0.5592148303985596,0.49135705828666687,0.5575813055038452,0.507412314414978,0.5774907469749451,0.4919891357421875,0.5781634449958801
user_video,smash,64,0.5082471966743469,0.5016539692878723,0.4818284213542938,0.5088996291160583,0.5189883708953857,0.5400965213775635,0.47835880517959595,0.5484912395477295,0.536579966545105,0.5632098317146301,0.4885684549808502,0.5518456101417542,0.5050583481788635,0.5746634602546692,0.4907101094722748,0.5738621354103088
user_video,smash,65,0.5076480507850647,0.49978744983673096,0.48102882504463196,0.5051071047782898,0.5160883665084839,0.5400348901748657,0.4758695065975189,0.5437359809875488,0.5322220325469971,0.5658049583435059,0.4865691065788269,0.5508765578269958,0.5030717253684998,0.5732900500297546,0.48928025364875793,0.5721337795257568
user_video,smash,66,0.5066940188407898,0.4987531900405884,0.4799244999885559,0.5032224655151367,0.5130966305732727,0.5397951602935791,0.4729890525341034,0.5400051474571228,0.5275322794914246,0.5665655732154846,0.48507148027420044,0.5496829152107239,0.5010560154914856,0.5714316964149475,0.4880078136920929,0.5703786611557007
user_video,smash,67,0.5053660869598389,0.4984537661075592,0.4790305495262146,0.5026174783706665,0.5110270380973816,0.5392055511474609,0.47043654322624207,0.537118136882782,0.523644745349884,0.5671948790550232,0.4831997752189636,0.5488996505737305,0.4996277987957001,0.5700142979621887,0.4867876470088959,0.5694491863250732
user_video,smash,68,0.5044649243354797,0.4995845556259155,0.47806379199028015,0.5021460652351379,0.5088313221931458,0.5401038527488708,0.46886205673217773,0.5351507663726807,0.5210654139518738,0.5705768465995789,0.481876403093338,0.5485480427742004,0.49831074476242065,0.570972740650177,0.4852573573589325,0.5701885223388672
user_video,smash,69,0.5039270520210266,0.5003557801246643,0.4763633608818054,0.5030138492584229,0.506689190864563,0.541871190071106,0.4666340947151184,0.5350555777549744,0.5179557204246521,0.5723962783813477,0.4806956648826599,0.5481695532798767,0.49719732999801636,0.5720659494400024,0.4836423993110657,0.5716421604156494
user_video,smash,70,0.5027678608894348,0.5024732947349548,0.47541001439094543,0.5041311383247375,0.5046838521957397,0.5435253977775574,0.46561840176582336,0.5358336567878723,0.5149359107017517,0.5747408270835876,0.4785962402820587,0.5495302677154541,0.49623018503189087,0.5730226039886475,0.48187771439552307,0.572620689868927
